remote-sensing inversion	DierssenImageDiffuse
9	6
Comments: 
02/13/17	19:19:05
Image	debug\gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.hdr
Transect	debug\BathymetryImageDierssen_gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.txt
Params	Default
Alpha	0.01
NIter	5
Width/Height	5
X	Y	RRS555	RRS670	Depth	T	
1455	1355	1695.6	3129.1	0.136479	8.47302	
1505	1355	1754.74	2947.83	0.154355	11.3205	
1555	1355	4768.14	4877.33	0.286669	9.81145	
1605	1355	4419.26	4632.73	0.278365	7.95947	
1655	1355	1608.95	2927.06	0.139075	9.98478	
1705	1355	1566.06	3079.68	0.125445	9.37202	
1755	1355	1398.1	2929.16	0.115239	9.46211	
1805	1355	1638.18	2932.41	0.142066	8.22138	
1855	1355	1574.58	3355.53	0.112624	9.66168	
5	1405	0	0	-1.#IND	8.26471	
55	1405	0	0	-1.#IND	9.16371	
105	1405	3534.9	4220.72	0.237667	9.68144	
155	1405	3822.38	5059.16	0.209189	9.41687	
205	1405	3429.3	4647.42	0.20309	9.35035	
255	1405	2906.7	3759.74	0.215276	10.7716	
305	1405	3065.05	3937.44	0.217123	10.9039	
355	1405	2300.13	3042.89	0.209315	11.8497	
405	1405	1822.48	2503.89	0.199626	11.6619	
455	1405	1583.54	2529.88	0.164729	7.9226	
505	1405	1189.8	2131.82	0.141888	8.42893	
555	1405	1201.02	2339.31	0.127056	9.41611	
605	1405	5456.92	5230.31	0.30972	10.2748	
655	1405	1299.33	2327.37	0.141944	11.2856	
705	1405	1109.98	2137.34	0.129008	9.03789	
755	1405	1206.2	2160.49	0.141949	8.1024	
805	1405	1298.05	1712.81	0.209989	7.99596	
855	1405	1192.46	1720.31	0.187686	11.2582	
905	1405	1086.96	1557.83	0.189258	10.4303	
955	1405	1086.32	1808.24	0.156209	8.32249	
1005	1405	1489.11	2557.13	0.150003	9.2462	
1055	1405	1350.83	2376.82	0.145306	7.97696	
1105	1405	1298.25	2359.84	0.139229	7.72911	
1155	1405	1223.89	2290.39	0.133981	7.88154	
1205	1405	1159.57	2150.58	0.135585	9.39103	
1255	1405	1514.63	2652.9	0.146177	10.7606	
1305	1405	1295.74	2485.89	0.129639	10.8161	
1355	1405	1340.54	2569.67	0.129784	10.1767	
1405	1405	2271.35	2899.39	0.218841	9.11125	
1455	1405	1355.71	2347.73	0.148364	8.44831	
1505	1405	1463.95	2403.47	0.159026	9.75937	
1555	1405	1532.41	2434.2	0.165951	8.43501	
1605	1405	1645.69	2444.57	0.180841	8.54791	
1655	1405	1353.34	2303.59	0.151737	8.25939	
1705	1405	2340.83	3064.35	0.212081	8.02561	
1755	1405	2379.76	3067.42	0.216215	12.0512	
1805	1405	1916.76	2864.77	0.17943	12.5575	
1855	1405	2639.03	3128.52	0.239767	13.3751	
5	1455	0	0	-1.#IND	11.1457	
55	1455	0	0	-1.#IND	10.5504	
105	1455	0	0	-1.#IND	14.4619	
155	1455	3162	4371.96	0.198034	10.13	
205	1455	2822.03	4002.74	0.19176	14.5737	
255	1455	2574.22	3650.78	0.191791	12.3587	
305	1455	2399.19	3323.86	0.197539	12.4636	
355	1455	1904.48	2799.93	0.183234	12.1523	
405	1455	1678.85	2503.19	0.17998	10.3706	
455	1455	1134.98	2049.94	0.140403	7.87242	
505	1455	871.978	859.003	0.299818	12.1013	
555	1455	0	0	-1.#IND	11.6189	
605	1455	875.163	935.793	0.27181	12.2982	
655	1455	2967.32	3475.48	0.243342	12.2792	
705	1455	1199.21	2216.17	0.136226	11.4179	
755	1455	1402.33	2628.99	0.133667	14.0753	
805	1455	1219.07	1833.39	0.178011	13.8142	
855	1455	1370.52	2305.68	0.154067	12.9429	
905	1455	1423.36	2424.49	0.151596	7.9245	
955	1455	1350.87	2274.88	0.153869	10.4014	
1005	1455	1337.52	2381.07	0.143096	8.05374	
1055	1455	1136.35	1989.89	0.14622	7.9321	
1105	1455	1226.16	2265.56	0.136259	7.86026	
1155	1455	1219.67	2134.55	0.14633	10.7937	
1205	1455	1301.56	2356.24	0.139977	11.4654	
1255	1455	1422.04	2612.12	0.137317	13.1581	
1305	1455	1361.2	2673.6	0.125646	11.5148	
1355	1455	1235.67	2477.32	0.122253	13.3691	
1405	1455	1387.86	2502.14	0.140738	8.83072	
1455	1455	1293.85	2236.04	0.14876	9.91256	
1505	1455	1212.45	2185.28	0.140791	8.13889	
1555	1455	1430.72	2589.92	0.139988	11.3548	
1605	1455	1245.8	2469.47	0.124119	9.21199	
1655	1455	1204.72	2363.56	0.125838	8.66993	
1705	1455	2557.16	3146.1	0.229062	10.5177	
1755	1455	2339.65	2953.43	0.221893	8.43843	
1805	1455	2427.22	3019.93	0.225908	8.27878	
1855	1455	2551.64	3056.15	0.236763	8.29816	
5	1505	0	0	-1.#IND	9.12608	
55	1505	0	0	-1.#IND	8.09898	
105	1505	3045.9	4056.72	0.207561	7.96593	
155	1505	2180.59	3158.25	0.18675	10.6903	
205	1505	2171.29	3244.11	0.179508	8.10354	
255	1505	2100.65	3165.24	0.177579	10.9758	
305	1505	2122.45	3273.43	0.172366	7.93362	
355	1505	2058.51	3169	0.172771	8.53422	
405	1505	1526.89	2818.36	0.136441	7.93172	
455	1505	1552.1	2652.18	0.150972	10.371	
505	1505	0	0	-1.#IND	7.96023	
555	1505	815.813	624.72	0.401689	7.96555	
605	1505	534.185	514.53	0.307921	8.01003	
655	1505	723.142	775.438	0.270882	10.1718	
705	1505	1635.25	2808.99	0.14994	8.26167	
755	1505	1446.45	2738	0.13197	8.1674	
805	1505	1133.04	1699.83	0.178571	10.2889	
855	1505	1468.4	2475.77	0.153629	10.263	
905	1505	1461.95	2530.52	0.148455	10.4683	
955	1505	1238.75	2220.52	0.141805	8.0047	
1005	1505	1120.02	2117.56	0.132179	11.8276	
1055	1505	1054.71	1935.71	0.137473	12.9703	
1105	1505	1337.04	2287.93	0.150694	12.2754	
1155	1505	1288.29	2239.37	0.147637	12.2465	
1205	1505	1390.33	2392.41	0.149602	12.6229	
1255	1505	1303.41	2407.13	0.136346	12.5107	
1305	1505	1257.43	2464.32	0.126018	11.0605	
1355	1505	1228.84	2411.26	0.125811	7.97125	
1405	1505	1514.95	2633.51	0.147627	9.2481	
1455	1505	1306.68	2298.88	0.145327	7.97848	
1505	1505	1332.46	2368.32	0.143394	11.102	
1555	1505	1344.5	2411.47	0.141697	8.57223	
1605	1505	1276.9	2405.99	0.132775	10.4261	
1655	1505	1220.81	2291.4	0.133458	8.1693	
1705	1505	2472.72	3081.34	0.225473	11.3859	
1755	1505	2373.56	3018.01	0.21991	10.0357	
1805	1505	2579.09	3105.3	0.235239	8.08909	
1855	1505	2621.37	3067.63	0.243601	10.0935	
5	1555	0	0	-1.#IND	8.35328	
55	1555	2261.11	3200.62	0.192254	10.9309	
105	1555	2298.7	3157.14	0.199707	10.0053	
155	1555	2291.2	3354.77	0.184187	9.55334	
205	1555	1683.67	2811.51	0.155564	11.2841	
255	1555	1258.17	2499.63	0.123746	10.1783	
305	1555	1381.58	2567.04	0.135256	10.9043	
355	1555	1293.78	2583.28	0.122921	7.93248	
405	1555	1449	2736.85	0.132352	10.0483	
455	1555	161.324	193.427	0.236453	8.84668	
505	1555	0	0	-1.#IND	12.3682	
555	1555	0	0	-1.#IND	9.5503	
605	1555	527.151	328.233	0.505693	8.0009	
655	1555	684.6	734.277	0.270807	7.39764	
705	1555	5326.53	5499.77	0.283474	9.21541	
755	1555	1274.67	2376.62	0.134639	10.5812	
805	1555	1653.06	2873.97	0.147601	8.23544	
855	1555	1339.79	1871.89	0.195449	8.833	
905	1555	1352.75	2472.53	0.138219	10.3908	
955	1555	1266.52	2331.34	0.136937	10.1501	
1005	1555	1203.67	1831.33	0.175393	7.90587	
1055	1555	1083.54	1212.21	0.257337	7.61507	
1105	1555	1099.05	1722.25	0.168878	7.47253	
1155	1555	1356.16	2352.7	0.148019	8.86721	
1205	1555	1328.64	2253.18	0.152472	8.34454	
1255	1555	1316.25	2489.95	0.132082	7.99254	
1305	1555	1373.17	2647.77	0.128772	10.0255	
1355	1555	1237.05	2391.26	0.128346	10.7846	
1405	1555	4593.81	4615	0.292909	9.58489	
1455	1555	1282.27	2177.89	0.152166	8.09974	
1505	1555	1259.33	2236.75	0.143526	7.91918	
1555	1555	1406.58	2315.26	0.158495	8.02941	
1605	1555	1302.93	2304.81	0.144294	9.39597	
1655	1555	1253.16	2410.81	0.129166	10.7063	
1705	1555	2268.16	2950.26	0.213782	9.25266	
1755	1555	2481.08	3004.66	0.233566	8.70338	
1805	1555	2519.54	3003.67	0.238123	9.62138	
1855	1555	2669.43	3131.76	0.24285	10.7382	
5	1605	0	0	-1.#IND	7.91081	
55	1605	1405.36	2740.28	0.126873	7.90701	
105	1605	1299.58	2424.77	0.134513	7.95491	
155	1605	1301.16	2552.03	0.125886	8.60835	
205	1605	1418.27	2119.63	0.179442	8.19819	
255	1605	808.5	809.494	0.294089	10.49	
305	1605	0	0	-1.#IND	9.62746	
355	1605	1091.71	1442.31	0.209668	8.72694	
405	1605	943.257	865.504	0.326039	8.01535	
455	1605	953.163	965.008	0.290215	8.60226	
505	1605	0	0	-1.#IND	8.79613	
555	1605	1091.91	974.811	0.336663	7.91119	
605	1605	953.214	1002.96	0.277133	9.7225	
655	1605	874.987	805.964	0.324567	11.6121	
705	1605	1248.72	2503.63	0.122244	9.76735	
755	1605	1296.73	2390.39	0.136677	13.393	
805	1605	1310.02	2432.89	0.135343	8.79043	
855	1605	1339.97	2425.46	0.140001	7.95111	
905	1605	1389.84	2495.55	0.141491	10.5793	
955	1605	1272.56	2341.19	0.137035	9.26863	
1005	1605	1318.15	2340.21	0.143609	11.0366	
1055	1605	1419.73	2441.83	0.149695	9.09339	
1105	1605	1322.56	2543.76	0.129205	10.1965	
1155	1605	1018.77	1028.63	0.291159	9.82703	
1205	1605	1348.05	2421.94	0.141382	11.5486	
1255	1605	1203.45	2409.52	0.122471	10.5363	
1305	1605	1401.57	2627.72	0.133657	10.9264	
1355	1605	1355.41	2540.17	0.133727	10.5637	
1405	1605	4676.39	4714.29	0.2917	9.79586	
1455	1605	1564.97	2390.29	0.174525	8.56995	
1505	1605	1272.19	2404.57	0.13223	10.4333	
1555	1605	1422.82	2386.46	0.154672	8.3548	
1605	1605	1286.87	2327.16	0.140174	10.1501	
1655	1605	1245.82	2414.22	0.127922	11.8995	
1705	1605	1320.71	2590.33	0.125888	15.8346	
1755	1605	2426.83	3060.31	0.222179	9.83881	
1805	1605	2534.03	3060.27	0.234366	10.5485	
1855	1605	2588.9	3099.04	0.236925	8.73569	
5	1655	1444.13	2690.03	0.134807	8.85125	
55	1655	1620.17	2441.29	0.177576	10.956	
105	1655	1113.71	1513.36	0.202408	8.36468	
155	1655	1467.79	2796.89	0.130815	8.18717	
205	1655	1392.25	2745.43	0.124986	9.45679	
255	1655	1462.36	2368.66	0.161829	9.2462	
305	1655	887.955	876.378	0.299153	8.69463	
355	1655	811.626	757.818	0.319431	9.31044	
405	1655	1058.99	1076.13	0.288934	8.24951	
455	1655	1088.49	1134.42	0.280326	8.09365	
505	1655	0	0	-1.#IND	10.4177	
555	1655	1070.52	1185.8	0.260458	8.26889	
605	1655	1080.59	1173.9	0.266664	8.96414	
655	1655	1011.64	947.405	0.318306	8.28106	
705	1655	1277.69	1590.13	0.225832	11.316	
755	1655	1718.59	2778.23	0.162239	8.47454	
805	1655	1255.11	2316.96	0.136421	8.50837	
855	1655	1348.09	2616.67	0.127644	8.30995	
905	1655	1324.52	2511.53	0.131668	8.34036	
955	1655	1316.62	2333.97	0.143893	8.56007	
1005	1655	1209.57	2269.95	0.133485	8.18526	
1055	1655	1324.02	2377.97	0.141444	7.94807	
1105	1655	1308.98	2339.14	0.142383	9.48606	
1155	1655	1144.13	1279.77	0.257394	8.45515	
1205	1655	1726.19	2937.22	0.151806	8.21415	
1255	1655	1349.6	2433.81	0.140689	8.24418	
1305	1655	1463.62	2873.46	0.125723	8.064	
1355	1655	2160.8	3519.28	0.160681	8.37609	
1405	1655	1942.31	2971.56	0.174154	8.23924	
1455	1655	1474.2	2323.25	0.167653	9.09149	
1505	1655	1315.28	2449.43	0.134849	8.06971	
1555	1655	1504.14	2461.14	0.159722	8.32325	
1605	1655	1349.4	2428.76	0.141047	9.54422	
1655	1655	1324.85	2511.12	0.13174	9.8525	
1705	1655	1285.97	2551.67	0.123952	8.93069	
1755	1655	2513.92	3084.1	0.229869	7.9321	
1805	1655	2484.23	3087.95	0.226172	10.363	
1855	1655	2512.02	3024.94	0.235201	9.65141	
5	1705	1288.1	2584.33	0.122134	8.69729	
55	1705	1275.48	2482.96	0.127149	7.87204	
105	1705	1477.99	2676.25	0.139936	9.44728	
155	1705	1160.8	1170.34	0.291661	9.53851	
205	1705	1249.71	2583.33	0.11734	9.2078	
255	1705	1403.04	2673.35	0.130825	8.89382	
305	1705	0	0	-1.#IND	11.0609	
355	1705	381.271	295.562	0.396139	7.93856	
405	1705	1323.24	2764.77	0.115662	10.4067	
455	1705	1614.21	3146.46	0.12693	7.96327	
505	1705	0	0	-1.#IND	7.90815	
555	1705	1046.3	989.434	0.314684	7.9435	
605	1705	1071.92	1057.5	0.299302	7.97011	
655	1705	994.82	905.483	0.329135	7.86938	
705	1705	881.668	874.946	0.297214	8.06857	
755	1705	5160.56	5198.22	0.291979	10.5884	
805	1705	1376.09	2492.87	0.139852	7.97163	
855	1705	1276.54	2342.62	0.137491	8.22062	
905	1705	1442.51	2579.68	0.142245	8.83452	
955	1705	1427.05	2324.47	0.160659	8.20959	
1005	1705	1036.12	1740.32	0.154389	10.8176	
1055	1705	1305.99	2341.45	0.141774	9.13368	
1105	1705	1477.06	1742.1	0.241274	9.39179	
1155	1705	1093.31	1437.42	0.210943	9.92016	
1205	1705	1353.87	2557.43	0.132334	9.02268	
1255	1705	1366.52	2527.57	0.136069	8.08339	
1305	1705	1586.29	2957.71	0.134633	10.1885	
1355	1705	2922.53	4343.01	0.180748	10.6306	
1405	1705	3828.55	4202.17	0.263366	8.03397	
1455	1705	1464.24	2354.14	0.16339	8.97289	
1505	1705	1397.4	2456.47	0.145484	7.90663	
1555	1705	1432.99	2383.71	0.156343	9.0854	
1605	1705	1331.08	2379.82	0.14229	8.64636	
1655	1705	1330.67	2451.17	0.136808	9.3112	
1705	1705	1149.43	2406.14	0.115369	7.90473	
1755	1705	2644.04	3091.49	0.243858	9.38	
1805	1705	2507.88	3049.67	0.232383	7.92412	
1855	1705	2403.33	2923.14	0.232324	10.138	
5	1755	1362.47	2661.14	0.126588	7.97543	
55	1755	1347.46	2628.48	0.126803	9.07818	
105	1755	1378.23	2315.3	0.154356	8.01459	
155	1755	1852.3	2723.73	0.18319	8.61975	
205	1755	1545.35	2772.69	0.141632	8.92499	
255	1755	1628.96	2885.39	0.144041	8.69387	
305	1755	80.8803	73.8318	0.328014	9.14204	
355	1755	0	0	-1.#IND	9.7263	
405	1755	0	0	-1.#IND	7.43375	
455	1755	1316.74	1600.22	0.232558	7.90397	
505	1755	471.689	469.645	0.296047	7.94616	
555	1755	1052.77	1042.63	0.29793	8.13015	
605	1755	1044.18	1007.42	0.307321	8.97289	
655	1755	983.712	968.041	0.300198	11.1662	
705	1755	1410.22	2516.22	0.142669	8.92613	
755	1755	3580.28	4032.24	0.25526	7.94084	
805	1755	1430.44	2506.49	0.146097	9.2614	
855	1755	1204.34	1325.54	0.262485	8.1252	
905	1755	1098.7	980.348	0.336876	7.92868	
955	1755	1043.37	1230.01	0.241413	8.07123	
1005	1755	1031.67	1143.58	0.260235	11.4072	
1055	1755	1266.33	1382.83	0.265	7.9819	
1105	1755	1240.97	1996.59	0.163241	8.00014	
1155	1755	1518.14	2688.97	0.14405	11.2282	
1205	1755	1393.29	2573.41	0.136326	9.52065	
1255	1755	1323.92	2774.62	0.115189	8.33237	
1305	1755	1361.4	2589.71	0.131112	8.23506	
1355	1755	2637.09	3843.35	0.185276	8.23164	
1405	1755	1293.38	2557.9	0.124501	11.3342	
1455	1755	1687.02	2553.85	0.176525	9.70729	
1505	1755	1436.2	2495.73	0.147696	9.82589	
1555	1755	1443.51	2440.72	0.153063	13.3098	
1605	1755	1351.02	2402.72	0.143283	14.3376	
1655	1755	1312.13	2401.35	0.137987	12.2427	
1705	1755	1258.37	2436.79	0.128044	12.5818	
1755	1755	2544.91	2995.99	0.241825	12.6571	
1805	1755	0	0	-1.#IND	12.3701	
1855	1755	0	0	-1.#IND	11.4186	
5	1805	1199.9	2474.13	0.117737	8.4715	
55	1805	1318.09	2541.87	0.128752	9.43968	
105	1805	1373.45	2613.95	0.131025	10.2718	
155	1805	1478.9	2816.34	0.13092	8.64332	
205	1805	1310.21	2051.43	0.169061	9.85516	
255	1805	1336.99	2660.32	0.123492	8.28372	
305	1805	981.817	959.707	0.302601	8.60226	
355	1805	0	0	-1.#IND	9.667	
405	1805	93.5951	99.3525	0.274206	8.10164	
455	1805	948.945	857.608	0.331886	9.37506	
505	1805	992.709	875.914	0.3413	8.26851	
555	1805	1008.28	948.761	0.316528	8.36582	
605	1805	1031.4	1153.04	0.257565	9.73504	
655	1805	1486.39	2186.76	0.183075	8.56995	
705	1805	1371.09	2555.27	0.134717	8.27954	
755	1805	1334.11	1358.84	0.288137	8.45059	
805	1805	1336.69	2383.34	0.142801	9.23555	
855	1805	1175.11	2028.64	0.148971	8.24608	
905	1805	1302.83	2474.89	0.131351	9.60808	
955	1805	1157.58	2221.49	0.129587	14.6429	
1005	1805	1236.26	2303.03	0.134791	9.491	
1055	1805	1218.85	2392.48	0.125753	8.14725	
1105	1805	1337.1	2384.36	0.142779	9.41421	
1155	1805	1375.56	2430.58	0.144504	11.3901	
1205	1805	1549.93	2824.2	0.138783	8.02941	
1255	1805	2176.88	3390.01	0.17024	11.9751	
1305	1805	1821.3	3115.76	0.150746	7.96023	
1355	1805	1527.32	2918.64	0.13032	9.78408	
1405	1805	4804.82	4997.84	0.280979	8.02827	
1455	1805	1726.52	2777.08	0.163294	8.15752	
1505	1805	1336.94	2426.42	0.139512	7.88382	
1555	1805	1479.29	2544.05	0.149712	8.56121	
1605	1805	1444.97	2645.29	0.13793	8.04006	
1655	1805	1262.55	2367.08	0.133657	10.379	
1705	1805	1234.59	2456.62	0.123489	9.13064	
1755	1805	0	0	-1.#IND	10.8602	
1805	1805	0	0	-1.#IND	8.00166	
1855	1805	0	0	-1.#IND	8.76458	
5	1855	1257.59	2595.75	0.117574	9.82171	
55	1855	1299.16	2598.8	0.122619	7.89941	
105	1855	1369.22	2586.97	0.132297	8.25749	
155	1855	1520.05	2628.81	0.148623	7.98342	
205	1855	1377.51	2563.26	0.134992	7.86178	
255	1855	1248.16	2525.15	0.120779	9.1983	
305	1855	0	0	-1.#IND	7.95111	
355	1855	0	0	-1.#IND	8.91663	
405	1855	0	0	-1.#IND	7.93666	
455	1855	0	0	-1.#IND	7.99786	
505	1855	889.062	822.483	0.32292	8.05602	
555	1855	953.248	1125.43	0.240978	8.08947	
605	1855	1057.89	1192.1	0.255087	9.53433	
655	1855	1462.2	2734.26	0.134118	8.14877	
705	1855	1326.1	2186.62	0.158134	7.9781	
755	1855	1368.7	2200.3	0.163411	8.37799	
805	1855	1231.91	2395.47	0.127339	8.01117	
855	1855	1484.74	2419.57	0.160561	7.9245	
905	1855	1314.45	2636.41	0.122183	7.94502	
955	1855	1174.03	2196.66	0.134016	7.93438	
1005	1855	3532.5	4222.01	0.237379	8.27383	
1055	1855	2309.11	3486.22	0.177131	8.25521	
1105	1855	1515.21	2925.61	0.128541	8.44185	
1155	1855	1446.37	2527.16	0.146645	8.19667	
1205	1855	3805.42	4395.75	0.247502	9.00406	
1255	1855	4803.47	4885.16	0.288656	8.03702	
1305	1855	4638.02	4638.12	0.294511	8.14041	
1355	1855	4863.78	4911.99	0.291077	10.3349	
1405	1855	5085.59	5196.62	0.287027	7.93058	
1455	1855	3503.71	4178.97	0.237981	9.01926	
1505	1855	1476.04	2533.52	0.150094	9.13596	
1555	1855	1501.08	2457.73	0.159588	8.00851	
1605	1855	897.106	1597.64	0.143026	7.8861	
1655	1855	0	0	-1.#IND	8.16892	
1705	1855	0	0	-1.#IND	8.03055	
1755	1855	0	0	-1.#IND	8.28524	
1805	1855	0	0	-1.#IND	9.74606	
1855	1855	0	0	-1.#IND	10.1916	
5	1905	1259.53	2725.15	0.110339	7.9245	
55	1905	1336.52	2600.29	0.127247	8.07427	
105	1905	1312.31	2306.73	0.145497	9.5427	
155	1905	1110	1778.68	0.164093	9.05499	
205	1905	1482.13	2939.99	0.124004	9.7818	
255	1905	1263.6	2564.97	0.120238	9.55828	
305	1905	220.557	316.387	0.18904	10.7359	
355	1905	0	0	-1.#IND	9.14584	
405	1905	0	0	-1.#IND	8.06705	
455	1905	0	0	-1.#IND	8.1157	
505	1905	0	0	-1.#IND	10.6074	
555	1905	909.559	909.566	0.294517	8.07997	
605	1905	1014.66	1166.94	0.24883	7.93894	
655	1905	1329	2348.45	0.144492	8.46656	
705	1905	1354.3	2361.79	0.14701	9.66396	
755	1905	1099.39	2013.4	0.137861	10.5219	
805	1905	1032.25	2104.28	0.119554	8.80259	
855	1905	1132.99	2329.66	0.118178	7.96745	
905	1905	1801.5	2666.72	0.181646	8.09251	
955	1905	3948.51	4341.34	0.262814	8.33465	
1005	1905	5514.39	5637.87	0.286839	7.90283	
1055	1905	4967.21	5014.45	0.291216	7.95187	
1105	1905	4816.45	4937.77	0.285904	7.90701	
1155	1905	4755.17	4903.35	0.283923	8.93221	
1205	1905	3361.94	3927.81	0.24409	7.91347	
1255	1905	1854.19	2890.38	0.170021	9.9232	
1305	1905	1813.6	2900.78	0.164484	9.58033	
1355	1905	1163.23	2127.68	0.138086	8.13813	
1405	1905	999.74	1942.16	0.1275	8.93069	
1455	1905	1671.26	1773.69	0.274275	7.93742	
1505	1905	0	0	-1.#IND	9.18462	
1555	1905	0	0	-1.#IND	10.1494	
1605	1905	0	0	-1.#IND	10.3227	
1655	1905	0	0	-1.#IND	9.48036	
1705	1905	0	0	-1.#IND	8.54144	
1755	1905	0	0	-1.#IND	9.10137	
1805	1905	0	0	-1.#IND	10.6204	
1855	1905	0	0	-1.#IND	9.17892	
5	1955	1291.04	2761.93	0.112038	8.7144	
55	1955	1248.6	2061.05	0.157914	10.5519	
105	1955	1662.06	2624.74	0.167206	8.56007	
155	1955	1306.69	2640.03	0.120996	8.36468	
205	1955	1276.45	2777.76	0.109479	9.37924	
255	1955	1260.32	2688.33	0.112482	9.81297	
305	1955	1336.71	2619.53	0.126029	8.55589	
355	1955	0	0	-1.#IND	10.3733	
405	1955	0	0	-1.#IND	8.85733	
455	1955	0	0	-1.#IND	8.33199	
505	1955	0	0	-1.#IND	10.184	
555	1955	866.409	903.776	0.280024	10.3816	
605	1955	0	0	-1.#IND	8.65016	
655	1955	1308.95	2480.54	0.131772	8.66574	
705	1955	1342.84	2447.76	0.138714	10.4767	
755	1955	1216.82	1371.32	0.255058	8.37381	
805	1955	1300.66	2638.85	0.12032	8.33085	
855	1955	1205.31	2341.77	0.127482	8.3567	
905	1955	1200.32	2325.38	0.12797	8.84706	
955	1955	1285.23	2733.7	0.112913	8.53802	
1005	1955	1240.35	2463.36	0.123804	8.44185	
1055	1955	1125.08	2142.96	0.130886	10.1703	
1105	1955	1284.18	2345.03	0.138388	10.8435	
1155	1955	1153.78	2197.24	0.130918	9.47922	
1205	1955	1239.78	2266.02	0.138222	7.96251	
1255	1955	1150.96	2217.13	0.12894	10.9959	
1305	1955	1097.27	2157.4	0.125476	10.0943	
1355	1955	1138.05	2076.68	0.138519	9.28497	
1405	1955	0	0	-1.#IND	9.57881	
1455	1955	0	0	-1.#IND	9.05804	
1505	1955	0	0	-1.#IND	10.2938	
1555	1955	0	0	-1.#IND	7.99938	
1605	1955	0	0	-1.#IND	8.92499	
1655	1955	0	0	-1.#IND	10.054	
1705	1955	0	0	-1.#IND	8.92727	
1755	1955	0	0	-1.#IND	8.83642	
1805	1955	0	0	-1.#IND	8.55551	
1855	1955	0	0	-1.#IND	8.02219	
5	2005	0	0	-1.#IND	9.0873	
55	2005	1331.44	1688.13	0.220687	9.41155	
105	2005	1232.34	2622.52	0.112837	8.00622	
155	2005	1222.63	2741.25	0.105131	9.71299	
205	2005	1178.94	2612.29	0.106832	8.93906	
255	2005	1246.85	2617.72	0.114916	8.7087	
305	2005	1348.56	2713.44	0.121664	8.6992	
355	2005	1231.33	2511.49	0.119468	13.2155	
405	2005	0	0	-1.#IND	9.74036	
455	2005	0	0	-1.#IND	8.79423	
505	2005	835.106	780.425	0.319102	9.73504	
555	2005	838.367	825.256	0.300092	10.1129	
605	2005	866.18	873.309	0.291657	11.9614	
655	2005	1468.08	2532.81	0.149092	9.12608	
705	2005	1455.31	3037.47	0.115829	8.83566	
755	2005	1375.63	2232.89	0.161388	10.3953	
805	2005	1286.15	2149.88	0.15536	10.29	
855	2005	1321.83	2502.8	0.131921	8.19591	
905	2005	1372.72	2739.79	0.122987	9.15497	
955	2005	1267.17	2639.53	0.11614	8.18564	
1005	2005	2179.28	3539.46	0.161264	8.73759	
1055	2005	1310.7	2736.23	0.115795	8.32325	
1105	2005	1215.4	2487.06	0.118947	10.517	
1155	2005	1166.18	2459.64	0.114206	8.50913	
1205	2005	1104.91	2356.14	0.112526	8.28866	
1255	2005	1099.26	2358.72	0.111585	8.44907	
1305	2005	1096.21	2333.73	0.112778	8.53916	
1355	2005	0	0	-1.#IND	9.0588	
1405	2005	0	0	-1.#IND	8.38825	
1455	2005	0	0	-1.#IND	8.82882	
1505	2005	0	0	-1.#IND	11.4255	
1555	2005	0	0	-1.#IND	8.08567	
1605	2005	0	0	-1.#IND	8.60188	
1655	2005	0	0	-1.#IND	8.16588	
1705	2005	0	0	-1.#IND	8.55019	
1755	2005	0	0	-1.#IND	10.6302	
1805	2005	0	0	-1.#IND	10.8161	
1855	2005	0	0	-1.#IND	9.2002	
5	2055	0	0	-1.#IND	8.12026	
55	2055	0	0	-1.#IND	8.44299	
105	2055	1239.99	2755.19	0.10643	8.35518	
155	2055	1206.84	2684.44	0.106274	8.7756	
205	2055	1188.82	2715.2	0.102515	8.49355	
255	2055	1131.45	2386.83	0.114177	8.59352	
305	2055	1161.65	2309.43	0.123634	8.38559	
355	2055	1309.77	2617	0.122808	13.1478	
405	2055	1266.48	2523.18	0.123285	11.3434	
455	2055	1399.11	2603.44	0.134994	12.5088	
505	2055	999.756	1107.14	0.260539	12.2484	
555	2055	951.24	1046.57	0.262603	11.774	
605	2055	0	0	-1.#IND	14.9648	
655	2055	744.985	858.325	0.248286	11.7737	
705	2055	1385.36	2690.36	0.127559	10.0422	
755	2055	1173.6	2468.21	0.114647	8.28714	
805	2055	1304.59	2697.98	0.11727	8.09708	
855	2055	1384.87	2480.76	0.141932	8.19591	
905	2055	1439.13	1832.34	0.219543	8.67031	
955	2055	1181.79	2560.93	0.110106	10.6873	
1005	2055	2109.02	3429.77	0.160994	9.48416	
1055	2055	1273.39	2621.76	0.117973	9.93727	
1105	2055	1192.45	2455.84	0.117926	8.78092	
1155	2055	1123.13	2352.86	0.115252	11.0575	
1205	2055	1139.5	2436.6	0.112109	9.71793	
1255	2055	1134.41	2382.35	0.11487	8.99836	
1305	2055	1155.76	2432	0.114564	8.08415	
1355	2055	0	0	-1.#IND	8.13357	
1405	2055	0	0	-1.#IND	7.97962	
1455	2055	0	0	-1.#IND	12.4701	
1505	2055	0	0	-1.#IND	9.3169	
1555	2055	0	0	-1.#IND	8.7642	
1605	2055	0	0	-1.#IND	8.25331	
1655	2055	0	0	-1.#IND	7.9245	
